,length,pos,sent_id,stem,word
261,1,",",14,",",","
262,3,CC,14,and,and
263,1,NN,14,i,i
264,3,MD,14,'ll,'ll
265,4,NN,14,meet,meet
266,2,PRP,14,it,it
267,4,IN,14,with,with
268,3,NN,14,joy,joy
269,1,.,14,.,.
270,2,'',14,'',''
271,4,PRP,15,they,they
272,3,VBD,15,had,had
273,1,DT,15,a,a
274,6,NN,15,hunger,hunger
275,2,TO,15,to,to
276,7,NN,15,explor,explore
277,3,DT,15,the,the
278,8,NN,15,univers,universe
279,3,CC,15,and,and
280,8,NN,15,discov,discover
281,3,PRP$,15,it,its
282,6,NNS,15,truth,truths
283,1,.,15,.,.
284,4,PRP,16,they,they
285,6,VBN,16,wish,wished
286,2,TO,16,to,to
287,5,NN,16,serv,serve
288,1,",",16,",",","
289,3,CC,16,and,and
290,4,PRP,16,they,they
291,3,VBD,16,did,did
292,1,.,16,.,.
293,4,PRP,17,they,they
294,6,VBD,17,serv,served
295,3,DT,17,all,all
296,2,IN,17,of,of
297,2,PRP,17,us,us
298,1,.,17,.,.
299,2,PRP,18,we,we
300,3,VBP,18,'ve,'ve
301,5,NN,18,grown,grown
302,4,VBN,18,use,used
303,2,TO,18,to,to
304,7,NNS,18,wonder,wonders
305,2,IN,18,in,in
306,4,DT,18,thi,this
307,7,NN,18,centuri,century
308,1,.,18,.,.
309,2,PRP,19,it,it
310,2,POS,19,'s,'s
311,4,JJ,19,hard,hard
312,2,TO,19,to,to
313,6,NN,19,dazzl,dazzle
314,2,PRP,19,us,us
315,1,.,19,.,.
316,3,CC,20,but,but
317,3,IN,20,for,for
318,11,JJ,20,twenty-f,twenty-five
319,5,NNS,20,year,years
320,3,DT,20,the,the
321,6,JJ,20,unit,united
322,6,NNS,20,state,states
323,5,NN,20,space,space
324,7,NN,20,program,program
325,3,VBZ,20,ha,has
326,4,VBN,20,been,been
327,5,VBG,20,do,doing
328,4,RB,20,just,just
329,4,IN,20,that,that
330,1,.,20,.,.
331,2,PRP,21,we,we
332,3,VBP,21,'ve,'ve
333,5,NN,21,grown,grown
334,4,VBN,21,use,used
335,2,TO,21,to,to
336,3,DT,21,the,the
337,4,NN,21,idea,idea
338,2,IN,21,of,of
339,5,NN,21,space,space
340,1,",",21,",",","
341,3,CC,21,and,and
342,1,",",21,",",","
343,7,RB,21,perhap,perhaps
344,2,PRP,21,we,we
345,6,NN,21,forget,forget
