,length,pos,sent_id,stem,word
1931,4,IN,113,that,that
1932,6,NN,113,system,system
1933,3,CC,113,and,and
1934,7,VB,113,realiz,realize
1935,3,PRP$,113,our,our
1936,7,NN,113,destini,destiny
1937,1,.,113,.,.
1938,3,RB,114,now,now
1939,1,NN,114,i,i
1940,5,VBD,114,began,began
1941,4,DT,114,thi,this
1942,6,NN,114,speech,speech
1943,2,IN,114,by,by
1944,10,VBG,114,comment,commenting
1945,2,TO,114,to,to
1946,3,PRP,114,you,you
1947,2,IN,114,on,on
1948,3,DT,114,the,the
1949,10,NN,114,uniqu,uniqueness
1950,2,IN,114,of,of
1951,1,DT,114,a,a
1952,7,NN,114,barbara,barbara
1953,6,NN,114,jordan,jordan
1954,6,VBG,114,make,making
1955,1,DT,114,a,a
1956,7,NN,114,keynot,keynote
1957,7,NN,114,address,address
1958,1,.,114,.,.
1959,4,RB,115,well,well
1960,1,NN,115,i,i
1961,2,VBP,115,am,am
1962,5,VBG,115,go,going
1963,2,TO,115,to,to
1964,5,RB,115,close,close
1965,2,PRP$,115,my,my
1966,6,NN,115,speech,speech
1967,2,IN,115,by,by
1968,7,VBG,115,quot,quoting
1969,1,DT,115,a,a
1970,10,JJ,115,republican,republican
1971,9,NN,115,presid,president
1972,3,CC,115,and,and
1973,1,NN,115,i,i
1974,3,NN,115,ask,ask
1975,3,PRP,115,you,you
1976,4,IN,115,that,that
1977,2,IN,115,as,as
1978,3,PRP,115,you,you
1979,6,NN,115,listen,listen
1980,2,TO,115,to,to
1981,5,DT,115,these,these
1982,5,NNS,115,word,words
1983,2,IN,115,of,of
1984,7,NN,115,abraham,abraham
1985,7,NN,115,lincoln,lincoln
1986,1,",",115,",",","
1987,6,NN,115,relat,relate
1988,4,PRP,115,them,them
1989,2,TO,115,to,to
1990,3,DT,115,the,the
1991,7,NN,115,concept,concept
1992,2,IN,115,of,of
1993,1,DT,115,a,a
1994,8,JJ,115,nation,national
1995,9,NN,115,commun,community
1996,2,IN,115,in,in
1997,5,WDT,115,which,which
1998,5,DT,115,everi,every
1999,4,JJ,115,last,last
2000,3,CD,115,one,one
2001,2,IN,115,of,of
2002,2,PRP,115,us,us
2003,12,NNS,115,particip,participates
2004,1,:,115,:,:
2005,2,``,115,``,``
2006,2,IN,115,as,as
2007,1,NN,115,i,i
2008,5,MD,115,would,would
2009,3,RB,115,not,not
2010,2,VB,115,be,be
2011,1,DT,115,a,a
2012,5,NN,115,slave,slave
2013,1,",",115,",",","
2014,2,RB,115,so,so
2015,1,NN,115,i,i
2016,5,MD,115,would,would
2017,3,RB,115,not,not
2018,2,VB,115,be,be
2019,1,DT,115,a,a
2020,6,NN,115,master,master
2021,1,.,115,.,.
2022,2,'',115,'',''
2023,4,DT,116,thi,this
2024,2,:,116,--,--
2025,4,DT,116,thi,this
2026,2,:,116,--,--
2027,2,``,116,``,``
2028,4,DT,116,thi,this
2029,9,NNS,116,express,expresses
2030,2,PRP$,116,my,my
2031,4,NN,116,idea,idea
2032,2,IN,116,of,of
2033,9,NN,116,democraci,democracy
2034,1,.,116,.,.
2035,8,WDT,117,whatev,whatever
2036,7,NNS,117,differ,differs
2037,4,IN,117,from,from
2038,4,DT,117,thi,this
2039,1,",",117,",",","
2040,2,TO,117,to,to
2041,3,DT,117,the,the
2042,6,NN,117,extent,extent
2043,2,IN,117,of,of
2044,3,DT,117,the,the
2045,10,NN,117,differ,difference
2046,1,",",117,",",","
2047,2,VBZ,117,is,is
2048,2,DT,117,no,no
2049,9,NN,117,democraci,democracy
2050,1,.,117,.,.
2051,2,'',117,'',''
2052,5,NN,118,thank,thank
2053,3,PRP,118,you,you
2054,1,.,118,.,.
